cf01_seed_id,canonical_search_key,input_doi,input_citation,resolution_status,resolution_method,openalex_id,resolved_doi,resolved_title,resolved_year,match_score,match_margin,match_details_json,cited_by_count_metadata,referenced_work_count_metadata,resolution_error,citation_expansion_cutoff,outcome_opened
CF01S0232,SF06:SF06P128,,Kunin (1997) Journal of Ecology 225- 234,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.2307/2960653"", ""crossref_title"": ""Population Size and Density Effects in Pollination: Pollinator Foraging and Plant Reproductive Success in Experimental Arrays of Brassica Kaber"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0233,SF06:SF06P129,,Kéry et al. (2000) Journal of Ecology 88:17- 30,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2059689186,10.1046/j.1365-2745.2000.00422.x,Reduced fecundity and offspring performance in small populations of the declining grassland plants Primula veris and Gentiana lutea,2000,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1365-2745.2000.00422.x"", ""crossref_title"": ""Reduced fecundity and offspring performance in small populations of the declining grassland plants\n                    <i>Primula veris</i>\n                    and\n                    <i>Gentiana lutea</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",307,71,,2026-09-18,no
CF01S0234,SF06:SF06P130,,Lander et al. (2010) Biological Conservation 143:2583- 2590,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2155363705,10.1016/j.biocon.2010.06.028,"Fragmented but not isolated: Contribution of single trees, small patches and long-distance pollen flow to genetic connectivity for Gomortega keule, an endangered Chilean tree",2010,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.biocon.2010.06.028"", ""crossref_title"": ""Fragmented but not isolated: Contribution of single trees, small patches and long-distance pollen flow to genetic connectivity for Gomortega keule, an endangered Chilean tree"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",108,68,,2026-09-18,no
CF01S0235,SF06:SF06P131,,Lauterbach et al. (2012) Plant Systematics and Evolution 298:155- 164,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2050342766,10.1007/s00606-011-0533-0,Population genetics and fitness in fragmented populations of the dioecious and endangered Silene otites (Caryophyllaceae),2011,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s00606-011-0533-0"", ""crossref_title"": ""Population genetics and fitness in fragmented populations of the dioecious and endangered Silene otites (Caryophyllaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",21,84,,2026-09-18,no
CF01S0236,SF06:SF06P132,,Lee (2000) Heredity 85:338- 345,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2015032569,10.1046/j.1365-2540.2000.00761.x,Mating system parameters of Dryobalanops aromatica Gaertn. f. (Dipterocarpaceae) in three different forest types and a seed orchard,2000,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1365-2540.2000.00761.x"", ""crossref_title"": ""Mating system parameters of Dryobalanops aromatica Gaertn. f. (Dipterocarpaceae) in three different forest types and a seed orchard"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",66,42,,2026-09-18,no
CF01S0237,SF06:SF06P133,,Leimu & Syrjänen (2002) Oikos 98:229- 238,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2024117362,10.1034/j.1600-0706.2002.980205.x,"Effects of population size, seed predation and plant size on male and female reproductive success in Vincetoxicum hirundinaria (Asclepiadaceae)",2002,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1034/j.1600-0706.2002.980205.x"", ""crossref_title"": ""Effects of population size, seed predation and plant size on male and female reproductive success in\n                    <i>Vincetoxicum hirundinaria</i>\n                    (Asclepiadaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",44,52,,2026-09-18,no
CF01S0238,SF06:SF06P134,,Lennartsson (2002) Ecology 83:3060- 3072,unresolved,crossref_bibliographic_to_openalex_doi,,,,,9.000000,0.000000,"{""author_match"": true, ""crossref_doi"": ""10.1890/0012-9658(2002)083[3060:etadpp]2.0.co;2"", ""crossref_title"": ""EXTINCTION THRESHOLDS AND DISRUPTED PLANT\u2013POLLINATOR INTERACTIONS IN FRAGMENTED PLANT POPULATIONS"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0239,SF06:SF06P135,,Leong et al. (2014) PLoS One 9: e86357,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1371/journal.pone.0086357"", ""crossref_title"": ""Pollinator Interactions with Yellow Starthistle (Centaurea solstitialis) across Urban, Agricultural, and Natural Landscapes"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0240,SF06:SF06P136,,Lienert & Fischer (2003) J Ecol 91:587- 599,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2006005664,10.1046/j.1365-2745.2003.00793.x,Habitat fragmentation affects the common wetland specialist Primula farinosa in north‐east Switzerland,2003,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1365-2745.2003.00793.x"", ""crossref_title"": ""Habitat fragmentation affects the common wetland specialist <i>Primula farinosa</i> in north\u2010east Switzerland"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",98,64,,2026-09-18,no
CF01S0241,SF06:SF06P137,10.3389/fevo.2018.00039,Llorens et al. (2018) Frontiers in Ecology and Evolution 6: 39,resolved,openalex_doi_exact,https://openalex.org/W2798049189,10.3389/fevo.2018.00039,Altered Soil Properties Inhibit Fruit Set but Increase Progeny Performance for a Foundation Tree in a Highly Fragmented Landscape,2018,100.000000,100.000000,"{""doi_exact"": true}",11,75,,2026-09-18,no
CF01S0242,SF06:SF06P139,,Lopes & Buzato (2007) Oecologia 154:305- 314,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2066220694,10.1007/s00442-007-0830-z,"Variation in pollinator assemblages in a fragmented landscape and its effects on reproductive stages of a self-incompatible treelet, Psychotria suterella (Rubiaceae)",2007,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s00442-007-0830-z"", ""crossref_title"": ""Variation in pollinator assemblages in a fragmented landscape and its effects on reproductive stages of a self-incompatible treelet, Psychotria suterella (Rubiaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",34,51,,2026-09-18,no
CF01S0243,SF06:SF06P140,,Lundell et al. (2015) Folia Geobotanica 50:13- 23,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1786355109,10.1007/s12224-015-9212-1,Population size and reproduction in the declining endangered forest plant Chimaphila umbellata in Sweden,2015,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s12224-015-9212-1"", ""crossref_title"": ""Population size and reproduction in the declining endangered forest plant Chimaphila umbellata in Sweden"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",15,46,,2026-09-18,no
CF01S0244,SF06:SF06P141,,Lázaro et al. (2020) Ecological Applications 30:e02099,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1002/eap.2099"", ""crossref_title"": ""Disentangling direct and indirect effects of habitat fragmentation on wild plants' pollinator visits and seed production"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0245,SF06:SF06P142,,Magrach et al. (2012) Austral Ecology 37:600- 609,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1499119639,10.1111/j.1442-9993.2011.02320.x,Differential effects of anthropogenic edges and gaps on the reproduction of a forest‐dwelling plant: The role of plant reproductive effort and nectar robbing by bumblebees,2011,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1442-9993.2011.02320.x"", ""crossref_title"": ""Differential effects of anthropogenic edges and gaps on the reproduction of a forest\u2010dwelling plant: The role of plant reproductive effort and nectar robbing by bumblebees"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",12,59,,2026-09-18,no
CF01S0246,SF06:SF06P143,,Magrach et al. (2013) Journal of Ecology 101:713- 721,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2168289048,10.1111/1365-2745.12083,Forest edges show contrasting effects on an austral mistletoe due to differences in pollination and seed dispersal,2013,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/1365-2745.12083"", ""crossref_title"": ""Forest edges show contrasting effects on an austral mistletoe due to differences in pollination and seed dispersal"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",23,62,,2026-09-18,no
CF01S0247,SF06:SF06P144,,Manoel et al. (2012) Scientia Forestalis/Forest Sciences 40:145- 155,unresolved,crossref_bibliographic_to_openalex_doi,,,,,3.000000,1.000000,"{""author_match"": false, ""crossref_doi"": ""10.1016/s0304-4238(12)00415-3"", ""crossref_title"": ""Editorial Board"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0248,SF06:SF06P145,,Matesanz et al. (2015) Plant Biology 17:1047- 1056,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2051373738,10.1111/plb.12329,Fragment size does not matter when you are well connected: effects of fragmentation on fitness of coexisting gypsophiles,2015,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/plb.12329"", ""crossref_title"": ""Fragment size does not matter when you are well connected: effects of fragmentation on fitness of coexisting gypsophiles"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",43,72,,2026-09-18,no
CF01S0249,SF06:SF06P146,,Mathiasen et al. (2007) Conservation Biology 21:232- 240,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2096109312,10.1111/j.1523-1739.2006.00565.x,"Genetic Structure and Early Effects of Inbreeding in Fragmented Temperate Forests of a Self‐Incompatible Tree, Embothrium Coccineum",2006,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1523-1739.2006.00565.x"", ""crossref_title"": ""Genetic Structure and Early Effects of Inbreeding in Fragmented Temperate Forests of a Self\u2010Incompatible Tree,\n                    <i>Embothrium Coccineum</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",55,51,,2026-09-18,no
CF01S0250,SF06:SF06P147,,Matos et al. (2015) Flora 211:1- 10,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,2.000000,"{""author_match"": false, ""crossref_doi"": ""10.1016/j.flora.2015.01.001"", ""crossref_title"": ""Limited pollen flow and high selfing rates toward geographic range limit in an Atlantic forest bromeliad"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0251,SF06:SF06P148,,Matsumura & Washitani (2000) Ecological Research 15:307- 322,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2141614308,10.1046/j.1440-1703.2000.00350.x,Effects of population size and pollinator limitation on seed‐set of Primula sieboldii populations in a fragmented landscape,2000,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1440-1703.2000.00350.x"", ""crossref_title"": ""Effects of population size and pollinator limitation on seed\u2010set of\n                    <i>Primula sieboldii</i>\n                    populations in a fragmented landscape"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",74,57,,2026-09-18,no
CF01S0252,SF06:SF06P149,,Medan & Devoto (2017) Plant Systematics and Evolution 303:841- 851,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2605669744,10.1007/s00606-017-1417-8,"Ambophily, not entomophily: the reproduction of the perennial Discaria chacaye (Rhamnaceae: Colletieae) along a rainfall gradient in Patagonia, Argentina",2017,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s00606-017-1417-8"", ""crossref_title"": ""Ambophily, not entomophily: the reproduction of the perennial Discaria chacaye (Rhamnaceae: Colletieae) along a rainfall gradient in Patagonia, Argentina"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",8,65,,2026-09-18,no
CF01S0253,SF06:SF06P150,,Meekers & Honnay (2011) Plant Ecology 212:1791- 1801,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2049236383,10.1007/s11258-011-9949-4,Effects of habitat fragmentation on the reproductive success of the nectar-producing orchid Gymnadenia conopsea and the nectarless Orchis mascula,2011,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s11258-011-9949-4"", ""crossref_title"": ""Effects of habitat fragmentation on the reproductive success of the nectar-producing orchid Gymnadenia conopsea and the nectarless Orchis mascula"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",29,71,,2026-09-18,no
CF01S0254,SF06:SF06P151,,Michaels et al. (2019) The American Midland Naturalist 182:160- 180,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2977937080,10.1674/0003-0031-182.2.160,"Relationships Among Population Size, Environmental Factors, and Reproduction in Lupinus perennis (Fabaceae)",2019,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1674/0003-0031-182.2.160"", ""crossref_title"": ""Relationships Among Population Size, Environmental Factors, and Reproduction in Lupinus perennis (Fabaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",3,111,,2026-09-18,no
CF01S0255,SF06:SF06P152,,Milberg & Bertilsson (1997) Flora 192:361- 367,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2588362708,10.1016/s0367-2530(17)30806-x,What determines seed set in Dracocephalum ryuschiana L. an endangered grassland plant?,1997,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/s0367-2530(17)30806-x"", ""crossref_title"": ""What determines seed set in Dracocephalum ryuschiana L. an endangered grassland plant?"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",16,28,,2026-09-18,no
CF01S0256,SF06:SF06P153,,Millar et al. (2000) Australian Journal of Botany 48:475- 479,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2069296008,10.1071/bt98088,"Mating system studies in jarrah, Eucalyptus marginata (Myrtaceae)",2000,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1071/bt98088"", ""crossref_title"": ""Mating system studies in jarrah,\n                    <i>Eucalyptus marginata</i>\n                    (Myrtaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",41,28,,2026-09-18,no
