candidate_openalex_id,doi,title,publication_date,publication_year,work_type,first_author,source_name,is_retracted_metadata,citation_directions,source_seed_ids,n_source_seeds,candidate_already_seed,cutoff_status,screening_status,outcome_opened
W2312727742,10.2307/3546340,Inbreeding Depression and Pollinator Availability in a Partially Self-Fertile Perennial Herb Blandfordia grandiflora (Liliaceae),1996-09-01,1996,article,Mike W. Ramsey,Oikos,no,backward_reference,CF01S0186,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312755564,10.2307/2388615,Phyllostomid Bats (Chiroptera: Phyllostomidae) as Indicators of Habitat Disruption in the Neotropics,1992-09-01,1992,article,M. Brock Fenton,Biotropica,no,backward_reference,CF01S0282,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312952069,10.2307/2426409,Self-Incompatibility in Ipomoea pes-caprae (Convolvulaceae),1992-07-01,1992,article,Margaret S. Devall,The American Midland Naturalist,no,backward_reference,CF01S0118,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312961359,10.2307/2260720,Changes in Sex Ratio in Experimental Populations of Rumex Acetosella,1991-06-01,1991,article,J. Escarré,Journal of Ecology,no,backward_reference,CF01S0102,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2312965172,10.1111/j.1558-5646.1994.tb02226.x,GENETIC CONSEQUENCES OF SEED DISPERSAL IN THREE SYMPATRIC FOREST HERBS. II. MICROSPATIAL GENETIC STRUCTURE WITHIN POPULATIONS,1994-12-01,1994,article,Charles F. Williams,Evolution,no,backward_reference,CF01S0067,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313007529,10.2307/1936868,Specialization and Foraging Efficiency of Solitary Bees,1979-10-01,1979,article,Karen L. Strickler,Ecology,no,backward_reference,CF01S0328,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313013026,10.5738/jale.12.53,Roles of landscape ecology for the conservation of biodiversity and functions in forest ecosystems and their adjacent ecosystems,2007-01-01,2007,article,Hisatomo Taki,Landscape Ecology and Management,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313036035,10.2307/2404907,"The Effect of Grassland Gap Size on Establishment, Growth and Flowering of the Endangered Rutidosis leptorrhynchoides (Asteraceae)",1997-06-01,1997,article,J. W. Morgan,Journal of Applied Ecology,no,backward_reference,CF01S0151;CF01S0260,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313036687,10.1111/j.1558-5646.1990.tb05220.x,"RELATIVE FITNESS OF SELFED AND OUTCROSSED PROGENY IN A SELF-COMPATIBLE, PROTANDROUS SPECIES, SABATIA ANGULARIS L. (GENTIANACEAE): A COMPARISON IN THREE ENVIRONMENTS",1990-08-01,1990,article,Michele R. Dudash,Evolution,no,backward_reference,CF01S0110;CF01S0179;CF01S0228;CF01S0231;CF01S0241;CF01S0254;CF01S0274;CF01S0298;CF01S0301;CF01S0308,10,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313048818,10.2307/2260871,Reproductive Ecology of Tropical Forest Plants. Man and the Biosphere Series.,1992-12-01,1992,article,Peter D. Moore,Journal of Ecology,no,backward_reference,CF01S0142,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313051734,10.2307/4083960,"Ecology and Evolution of the Sympatric Mascarene White-Eyes, Zosterops borbonica and Zosterops olivacea",1971-01-01,1971,article,Frank B. Gill,The Auk,no,backward_reference,CF01S0187,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313079467,10.4322/natcon.2013.005,High Loss of Plant Phylogenetic and Functional Diversity Due to Simulated Extinctions of Pollinators and Seed Dispersers in a Tropical Savanna,2013-01-01,2013,article,Marcus Vinícius Cianciaruso,Natureza & Conservação,no,forward_citation,CF01S0282,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313116251,10.2307/3565896,"Changes in Predispersal Seed Predation Levels after Fire for Two Australian Legumes, Acacia Elongata and Sphaerolobium Vimineum",1989-01-01,1989,article,Tony D. Auld,Oikos,no,backward_reference,CF01S0155;CF01S0156,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313184236,10.1111/j.1558-5646.1992.tb00627.x,RELATIVE SUCCESS OF SELF AND OUTCROSS POLLEN COMPARING MIXED- AND SINGLE-DONOR POLLINATIONS IN AQUILEGIA CAERULEA,1992-08-01,1992,article,A. M. Montalvo,Evolution,no,backward_reference,CF01S0274;CF01S0339,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313188810,10.2307/1223265,A provisional synopsis of the sections of the genus Croton (Euphorbiaceae),1993-11-01,1993,article,Grady L. Webster,Taxon,no,backward_reference,CF01S0278,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313200843,10.1111/j.1558-5646.1979.tb04701.x,THE EVOLUTION AND BREAKDOWN OF TRISTYLY,1979-03-01,1979,article,Deborah Charlesworth,Evolution,no,backward_reference,CF01S0131,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313218181,10.1093/sysbio/28.2.227a,Testing Statistical Significance of Geographic Variation Patterns,1979-06-01,1979,article,Robert R. Sokal,Systematic Biology,no,backward_reference,CF01S0034,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313222775,10.1061/41138(386)44,Reduction of Damage and Hindrance to Wastewater Transmission Systems Caused by Air Pockets by Deployment of Air Valves,2010-08-26,2010,conference-paper,Naftali Zloczower,,no,forward_citation,CF01S0192,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313248331,10.2307/3544763,The Effect of Plant Density on Departure Decisions: Testing the Marginal Value Theorem Using Bumblebees and Delphinium Nelsonii,1984-07-01,1984,article,Donald A. Cibula,Oikos,no,backward_reference,CF01S0253,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313369162,10.1093/aesa/87.3.399,Hymenoptera and Biodiversity,1994-05-01,1994,article,Scott Richard Shaw,Annals of the Entomological Society of America,no,backward_reference,CF01S0168;CF01S0169;CF01S0186,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313430569,10.1111/j.1558-5646.1967.tb03440.x,SUPPORT FOR BAKER'S LAW-AS A RULE,1967-12-01,1967,article,Herbert G. Baker,Evolution,no,backward_reference,CF01S0353,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313453612,,Dispersal modes of tree species in the wet forests of southern Western Ghats,2001-01-01,2001,article,Thyagarajan Ganesh,,no,backward_reference,CF01S0088,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313495968,10.2307/2258565,Biological Inertia--An Example,1972-11-01,1972,article,Rodney J. Summerfield,Journal of Ecology,no,backward_reference,CF01S0233,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313572076,10.1111/j.1558-5646.1984.tb05655.x,ON THE EVOLUTION OF EMBRYO ABORTION IN THE HERBACEOUS PERENNIAL CRYPTANTHA FLAVA,1984-11-01,1984,article,Brenda B. Casper,Evolution,no,backward_reference,CF01S0291,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313585923,10.2307/2419468,The Conservation of Plant Biodiversity.,1997-04-01,1997,article,Bruce A. Stein,Systematic Botany,no,backward_reference,CF01S0342,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313693035,10.2307/1941608,Constrasting Effects of Habitat Fragmentation on the Scorpion Cercophonius Squama and an Amphipod,1994-10-01,1994,article,Chris R. Margules,Ecology,no,backward_reference,CF01S0217,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313704561,10.2307/3546328,Interactions between the Root Hemiparasite Melampyrum arvense and Mixtures of Host Plants: Heterotrophic Benefit and Parasite-Mediated Competition,1996-02-01,1996,article,Diethart Matthies,Oikos,no,backward_reference,CF01S0298,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313721588,10.1111/j.1558-5646.1992.tb01996.x,GENETIC AND ENVIRONMENTAL VARIATION IN FLORAL TRAITS AFFECTING OUTCROSSING RATE IN CLARKIA TEMBLORIENSIS (ONAGRACEAE),1992-02-01,1992,article,Timothy P. Holtsford,Evolution,no,backward_reference,CF01S0173;CF01S0177,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313808254,10.2307/2389745,Testing Evolutionary and Ecological Hypotheses Using Path Analysis and Structural Equation Modelling,1992-01-01,1992,article,Randall J. Mitchell,Functional Ecology,no,backward_reference,CF01S0313,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313816885,10.2307/2419652,"Plant Life Histories: Ecology, Phylogeny and Evolution.",1999-10-01,1999,article,David Hicks,Systematic Botany,no,backward_reference,CF01S0016,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313845104,10.1111/j.1558-5646.1983.tb00241.x,"DENSITY-DEPENDENT POLLINATOR FORAGING, FLOWERING PHENOLOGY, AND TEMPORAL POLLEN DISPERSAL PATTERNS INLINANTHUS BICOLOR",1983-11-01,1983,article,Johanna Schmitt,Evolution,no,backward_reference,CF01S0210,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313853038,10.1111/j.1558-5646.1983.tb05539.x,RELATIVE FITNESSES OF SELFED AND OUTCROSSED PROGENY IN GILIA ACHILLEIFOLIA (POLEMONIACEAE),1983-03-01,1983,article,Daniel J. Schoen,Evolution,no,backward_reference,CF01S0339,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313853248,10.2307/2845505,Species Richness and Seed Dispersal to Secondary Woods in Southern Poland,1992-03-01,1992,article,Zbigniew Dzwonko,Journal of Biogeography,no,backward_reference,CF01S0218,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313895167,10.5026/jgeography.110.2_168,Chronology of the Miyakejima 2000 Eruption,2001-01-01,2001,article,Setsuya Nakada,Journal of Geography (Chigaku Zasshi),no,backward_reference,CF01S0004,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2313996670,10.1111/j.1558-5646.1974.tb00729.x,BREEDING SYSTEMS OF TREE SPECIES OF A LOWLAND TROPICAL COMMUNITY,1974-03-01,1974,article,Kamaljit S. Bawa,Evolution,no,backward_reference,CF01S0062;CF01S0091;CF01S0112;CF01S0142,4,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314023908,10.2307/3545496,Movements of Male and Worker Bumblebees on and between Flowers,1991-12-01,1991,article,Ola Jennersten,Oikos,no,backward_reference,CF01S0255,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314059311,10.1515/abcsb-2015-0010,Mechanism of Spontaneous Autogamy in the Allogamous Lepidopteran Orchid Gymnadenia Conopsea (L.) R. Br. (Orchidaceae),2015-06-01,2015,article,Izabela Tałałaj,Acta Biologica Cracoviensia s Botanica,no,forward_citation,CF01S0253,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314108305,10.2307/2260129,The Biology of Australian Plants.,1982-11-01,1982,article,Madeleine Pitman,Journal of Ecology,no,backward_reference,CF01S0344,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314225431,10.1016/0003-2697(90)90595-z,Molecular cloning: A laboratory manual,1990-04-01,1990,article,Prescott L. Deininger,Analytical Biochemistry,no,backward_reference,CF01S0088,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314292870,10.1111/j.1558-5646.1995.tb05961.x,A REEXAMINATION OF THE POLLEN-DONATION HYPOTHESIS IN AN EXPERIMENTAL POPULATION OF ASCLEPIAS EXALTATA,1995-02-01,1995,article,Steven B. Broyles,Evolution,no,backward_reference,CF01S0237,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314382916,10.1111/j.1558-5646.1994.tb02194.x,EFFECTS OF MATERNAL AND PATERNAL ENVIRONMENT AND GENOTYPE ON OFFSPRING PHENOTYPE IN SOLIDAGO ALTISSIMA L.,1994-10-01,1994,article,BERNHARD H. SCHMID,Evolution,no,backward_reference,CF01S0274,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314416002,10.2307/2261237,"The Ecology of Fynbos: Nutrients, Fire and Diversity.",1993-03-01,1993,article,C. H. Gimingham,Journal of Ecology,no,backward_reference,CF01S0168;CF01S0169,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314465683,10.2307/2258781,"An Investigation of Shoot Interactions in Mercurialis Perennis L., A Rhizomatous Perennial Herb",1976-07-01,1976,article,M. J. Hutchings,Journal of Ecology,no,backward_reference,CF01S0102,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314485941,10.1007/bf00982316,From pollination byLepidoptera to selfing: The case ofDianthus glacialis (Caryophyllaceae),1995-01-01,1995,article,Andreas Erhardt,Plant Systematics and Evolution,no,backward_reference,CF01S0121,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314525792,10.2307/3545616,"Spatial Heterogeneity, Pollinator Behaviour and Pollinator-Mediated Gene Flow: Bumblebee Movements in Variously Aggregated Rows of Oil-Seed Rape",1997-04-01,1997,article,James Cresswell,Oikos,no,backward_reference,CF01S0144;CF01S0145;CF01S0333;CF01S0334,4,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314527821,10.2307/2390076,The Functional Significance of Poricidal Anthers and Buzz Pollination: Controlled Pollen Removal From Dodecatheon,1994-08-01,1994,article,Lawrence D. Harder,Functional Ecology,no,backward_reference,CF01S0137,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314564574,10.1111/j.1558-5646.1981.tb04917.x,"POPULATION BIOLOGY OF CHAMAELIRIUM LUTEUM , A DIOECIOUS LILY. II. MECHANISMS GOVERNING SEX RATIOS",1981-05-01,1981,article,Thomas R. Meagher,Evolution,no,backward_reference,CF01S0306,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314583612,10.1111/j.1558-5646.1994.tb05288.x,THE SIGNIFICANCE OF GENETIC EROSION IN THE PROCESS OF EXTINCTION. IV. INBREEDING LOAD AND HETEROSIS IN RELATION TO POPULATION SIZE IN THE MINTSALVIA PRATENSIS,1994-08-01,1994,article,N. Joop Ouborg,Evolution,no,backward_reference,CF01S0172;CF01S0233;CF01S0240;CF01S0274;CF01S0351;CF01S0355,6,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314596006,10.2307/2261246,Population Ecology of Terrestrial Orchids.,1993-03-01,1993,article,James A. Morris,Journal of Ecology,no,backward_reference,CF01S0194;CF01S0208,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314608338,10.1111/j.1558-5646.1999.tb05362.x,NEUTRAL GENETIC DIVERSITY IN A METAPOPULATION WITH RECURRENT LOCAL EXTINCTION AND RECOLONIZATION,1999-06-01,1999,article,John R. Pannell,Evolution,no,backward_reference,CF01S0083,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314683283,10.1002/mmnd.4820250303,Christian Konrad SPRENGEL (1750–1816):Das entdeckte Geheimnis der Natur im Bau und in der Befruchtung der Blumen 1793,1966-06-30,1966,article,Käthe Voderberg,Deutsche Entomologische Zeitschrift,no,backward_reference,CF01S0130,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314730136,10.2307/3545519,Human Impact on Plant Gene Pools and Sampling for Their Conservation,1992-02-01,1992,article,Anthony H. D. Brown,Oikos,no,backward_reference,CF01S0337,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W2314745930,10.1111/j.1558-5646.1986.tb00486.x,THE INFLUENCE OF WIND AND ANIMAL POLLINATION ON VARIATION IN OUTCROSSING RATES,1986-03-01,1986,article,T. Mitchell Aide,Evolution,no,backward_reference,CF01S0147,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
