Paper,ID,species,family,life.fo.cat,life.form,life.cycle,foliage,rep.sys,mating.sys,S.I.,outcross.rate,out.rate.unit,selfing.rate,t.pol,pol.clas,pol.v,t.disp,d.clas,d.vec,country,biome,clim.reg,meta,cohort.mean,pop.name,cohort.grp,cohort,Pob.desc,density,dsensity.unit,sampling.type,N,marker,no.markers,FSGS.significance,F(1),bF,Sp,Sp (SE),f o F,FST,FIS ,Ho,He,AR,Kinship.coefficient,Kinship.coefficient (citation),time.w/o.dist,time.from.dist,disturbance,dist.desc,dist.clas,dist.code,logging,experimental.fragmentation,opening.clearings,agriculture,farming,urbanization,mining,construction,roads,fire,silviculture,agrofoestry,plantations,fertilizers/pesticides,conserved,year,first.author,citation,reference,Sp,F1,B,correlogram,data
91,115,Mercurialis perennis,Euphorbiaceae,herb,herb,Perennial,NA,Dioecious,m.out,NA,NA,NA,NA,Abiotic,Ab,Wi,Biotic,T-s,An,Belgium,Forest,Temperate,Y,N,P6,non-defined mixed,non-defined mixed,closed B,NA,NA,every 50 cm in perpendicular axis 20 m,43,AFLP,3,Y,6.0999999999999999E-2,-8.3000000000000004E-2,8.7999999999999995E-2,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,uns,NA,und,continuous canopy,U,P91-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2009,Vandepitte,Vandepitte et al. 2009,"Vandepitte, K., Roldán-Ruiz, I., Leus, L., Jacquemyn, H., Honnay, O., 2009. Canopy closure shapes clonal diversity and fine-scale genetic structure in the dioecious understorey perennial Mercurialis perennis. J. Ecol. 97, 404–414. https://doi.org/10.1111/j.1365-2745.2009.01484.x",Y,Y,Y,Y,N
91,115,Mercurialis perennis,Euphorbiaceae,herb,herb,Perennial,NA,Dioecious,m.out,NA,NA,NA,NA,Abiotic,Ab,Wi,Biotic,T-s,An,Belgium,Forest,Temperate,Y,N,P3,non-defined mixed,non-defined mixed,small gaps A,NA,NA,every 50 cm in perpendicular axis 20 m,36,AFLP,3,Y,6.8000000000000005E-2,-7.0000000000000007E-2,7.4999999999999997E-2,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,NA,uns,open.small,small clearing,FL,P91-Sp1-FL,N,N,small,N,N,N,N,N,N,N,N,N,N,N,N,2009,Vandepitte,Vandepitte et al. 2009,"Vandepitte, K., Roldán-Ruiz, I., Leus, L., Jacquemyn, H., Honnay, O., 2009. Canopy closure shapes clonal diversity and fine-scale genetic structure in the dioecious understorey perennial Mercurialis perennis. J. Ecol. 97, 404–414. https://doi.org/10.1111/j.1365-2745.2009.01484.x",Y,Y,Y,Y,N
91,115,Mercurialis perennis,Euphorbiaceae,herb,herb,Perennial,NA,Dioecious,m.out,NA,NA,NA,NA,Abiotic,Ab,Wi,Biotic,T-s,An,Belgium,Forest,Temperate,Y,N,P4,non-defined mixed,non-defined mixed,small gaps B,NA,NA,every 50 cm in perpendicular axis 20 m,27,AFLP,3,Y,7.3999999999999996E-2,-9.0999999999999998E-2,9.8000000000000004E-2,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,NA,uns,open.small,small clearing,FL,P91-Sp1-FL,N,N,small,N,N,N,N,N,N,N,N,N,N,N,N,2009,Vandepitte,Vandepitte et al. 2009,"Vandepitte, K., Roldán-Ruiz, I., Leus, L., Jacquemyn, H., Honnay, O., 2009. Canopy closure shapes clonal diversity and fine-scale genetic structure in the dioecious understorey perennial Mercurialis perennis. J. Ecol. 97, 404–414. https://doi.org/10.1111/j.1365-2745.2009.01484.x",Y,Y,Y,Y,N
91,115,Mercurialis perennis,Euphorbiaceae,herb,herb,Perennial,NA,Dioecious,m.out,NA,NA,NA,NA,Abiotic,Ab,Wi,Biotic,T-s,An,Belgium,Forest,Temperate,Y,N,P1,non-defined mixed,non-defined mixed,large gaps A,NA,NA,every 50 cm in perpendicular axis 20 m,29,AFLP,3,Y,6.8000000000000005E-2,-4.9000000000000002E-2,5.1999999999999998E-2,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,NA,uns,open.big,big clearing,FM,P91-Sp1-FM,N,N,big,N,N,N,N,N,N,N,N,N,N,N,N,2009,Vandepitte,Vandepitte et al. 2009,"Vandepitte, K., Roldán-Ruiz, I., Leus, L., Jacquemyn, H., Honnay, O., 2009. Canopy closure shapes clonal diversity and fine-scale genetic structure in the dioecious understorey perennial Mercurialis perennis. J. Ecol. 97, 404–414. https://doi.org/10.1111/j.1365-2745.2009.01484.x",Y,Y,Y,Y,N
91,115,Mercurialis perennis,Euphorbiaceae,herb,herb,Perennial,NA,Dioecious,m.out,NA,NA,NA,NA,Abiotic,Ab,Wi,Biotic,T-s,An,Belgium,Forest,Temperate,Y,N,P2,non-defined mixed,non-defined mixed,large gaps B,NA,NA,every 50 cm in perpendicular axis 20 m,19,AFLP,3,Y,0.05,-3.7999999999999999E-2,0.04,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,NA,uns,open.big,big clearing,FM,P91-Sp1-FM,N,N,big,N,N,N,N,N,N,N,N,N,N,N,N,2009,Vandepitte,Vandepitte et al. 2009,"Vandepitte, K., Roldán-Ruiz, I., Leus, L., Jacquemyn, H., Honnay, O., 2009. Canopy closure shapes clonal diversity and fine-scale genetic structure in the dioecious understorey perennial Mercurialis perennis. J. Ecol. 97, 404–414. https://doi.org/10.1111/j.1365-2745.2009.01484.x",Y,Y,Y,Y,N
92,116,Glycine soja,Fabaceae,herb,herb,Anual,NA,NA,m.self,NA,1-2.3 to 17-25,%,NA,Biotic,Bs,In,Abiotic,Ab-s,Au,China,Deciduous forest,Tropical,N,N,P1,non-defined mixed,non-defined mixed,BYD-1: orilla lago,2.86E-2,ind/m2,grill 5m,100,ISSR,15,Y,0.14119999999999999,-8.2699999999999996E-2,9.6299999999999997E-2,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,NA,NA,und,menos disturbio,U,P92-Sp1-U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2006,Jin,Jin et al. 2006,"Jin, Y., He, T., Lu, B.R., 2006. Genetic spatial clustering: Significant implications for conservation of wild soybean (Glycine soja: Fabaceae). Genetica 128, 41–49. https://doi.org/10.1007/s10709-005-4823-8",Y,Y,Y,Y,N
92,116,Glycine soja,Fabaceae,herb,herb,Anual,NA,NA,m.self,NA,1-2.3 to 17-26,%,NA,Biotic,Bs,In,Abiotic,Ab-s,Au,China,Deciduous forest,Tropical,N,N,P2,non-defined mixed,non-defined mixed,BYD-2: rural road,4.1799999999999997E-2,ind/m2,almost all ind,68,ISSR,15,Y,0.13450000000000001,-6.5100000000000005E-2,7.5200000000000003E-2,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,NA,uns,road,rural road,FL,P92-Sp1-FL,N,N,N,N,N,N,N,N,rural,N,N,N,N,N,N,2006,Jin,Jin et al. 2006,"Jin, Y., He, T., Lu, B.R., 2006. Genetic spatial clustering: Significant implications for conservation of wild soybean (Glycine soja: Fabaceae). Genetica 128, 41–49. https://doi.org/10.1007/s10709-005-4823-8",Y,Y,Y,Y,N
92,116,Glycine soja,Fabaceae,herb,herb,Anual,NA,NA,m.self,NA,1-2.3 to 17-27,%,NA,Biotic,Bs,In,Abiotic,Ab-s,Au,China,Deciduous forest,Tropical,N,N,P3,non-defined mixed,non-defined mixed,PJ:foot road on nature reserve,5.62E-2,ind/m2,almost all ind,99,ISSR,15,Y,0.1076,-5.7599999999999998E-2,6.4500000000000002E-2,NA,NA,NA,NA,NA,NA,NA,Kinship coefficient,Hardy 2003,NA,uns,road,foot road,FL,P92-Sp1-FL,N,N,N,N,N,N,N,N,rural,N,N,N,N,N,N,2006,Jin,Jin et al. 2006,"Jin, Y., He, T., Lu, B.R., 2006. Genetic spatial clustering: Significant implications for conservation of wild soybean (Glycine soja: Fabaceae). Genetica 128, 41–49. https://doi.org/10.1007/s10709-005-4823-8",Y,Y,Y,Y,N
93,117,Parkia biglobosa,Fabaceae,tree/shrub,tree,Perennial,Deciduous,Monoecious,m.out,SC,1,tm,2E-3,Biotic,Bmx,"Ba,In",Biotic,Mix-l,"Bi,Pr,Ro",Burkina Faso,Savanna,Tropical,Y,N,P2,adult,adult,Cassou,8.3000000000000007,adult/ha,exhaustive (adults & seedlings) in plot & 4 transects 5km (Adults),616,microsatellites,10,Y,1.2E-2,NA,3.0000000000000001E-3,NA,NA,NA,-2E-3,0.79,0.79,15.5,Kinship coefficient,Loiselle et al 1995,NA,<30 y,agfor,parkland (w/o pesticides or cotton),D,P93-Sp1-D,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,2020,Lompo,Lompo et al. 2020,"Lompo, D., Vinceti, B., Konrad, H., Duminil, J., Geburek, T., 2020. Fine-scale spatial genetic structure, mating, and gene dispersal patterns in Parkia biglobosa populations with different levels of habitat fragmentation. Appl. Plant Sci. 107, 1041–1053. https://doi.org/10.1002/ajb2.1504",Y,N,Y,Y,https://doi.org/10.5061/dryad.4xgxd2565
93,117,Parkia biglobosa,Fabaceae,tree/shrub,tree,Perennial,Deciduous,Monoecious,m.out,SC,0.996,tm,7.0000000000000001E-3,Biotic,Bmx,"Ba,In",Biotic,Mix-l,"Bi,Pr,Ro",Burkina Faso,Savanna,Tropical,Y,N,P3,adult,adult,Walley,4.7,adult/ha,exhaustive (adults & seedlings) in plot & 4 transects 5km (Adults),593,microsatellites,10,Y,0.02,NA,2E-3,NA,NA,NA,0.01,0.8,0.8,16.59,Kinship coefficient,Loiselle et al 1995,NA,<60 y,agfor+pest,parkland (cultivo de algodón-maiz con pesticidas),D,P93-Sp1-D,N,N,N,N,N,N,N,N,N,N,N,Y,N,pesticide,N,2020,Lompo,Lompo et al. 2020,"Lompo, D., Vinceti, B., Konrad, H., Duminil, J., Geburek, T., 2020. Fine-scale spatial genetic structure, mating, and gene dispersal patterns in Parkia biglobosa populations with different levels of habitat fragmentation. Appl. Plant Sci. 107, 1041–1053. https://doi.org/10.1002/ajb2.1504",Y,N,Y,Y,https://doi.org/10.5061/dryad.4xgxd2566
94,118,Shorea xanthophylla,Dipterocarpaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,SC,NA,NA,NA,Biotic,Bs,In,Abiotic,Ab-s,Gr,Malaysia,Moist tropical forest,Tropical,N,N,P1,adult,adult,Sepilok forest reserve,5.48,adult/ha,quadrants in transects,170,microsatellites,6,Y,4.5999999999999999E-2,-6.0000000000000001E-3,7.0000000000000001E-3,NA,NA,NA,6.9000000000000006E-2,0.61599999999999999,0.66200000000000003,8.0670000000000002,Kinship coefficient,Loiselle et al 1995,NA,uns,agr, forest patch surrounded by agriculture matrix,FM,P94-Sp1-FM,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2011,Kettle,Kettle et al. 2011,"Kettle, C.J., Hollingsworth, P.M., Burslem, D.F.R.P., Maycock, C.R., Khoo, E., Ghazoul, J., 2011. Determinants of fine-scale spatial genetic structure in three co-occurring rain forest canopy trees in Borneo. Perspect. Plant Ecol. Evol. Syst. 13, 47–56. https://doi.org/10.1016/j.ppees.2010.11.002",Y,Y,Y,Y,N
94,119,Parashorea tomentella,Dipterocarpaceae,tree/shrub,tree,Perennial,Evergreen,Monoecious,m.out,SC,NA,NA,NA,Biotic,Bs,In,Abiotic,Ab-s,Gr,Malaysia,Moist tropical forest,Tropical,N,N,P1,adult,adult,Sepilok forest reserve,1.63,adult/ha,quadrants in transects,222,microsatellites,6,Y,8.3000000000000004E-2,-1.0999999999999999E-2,1.2E-2,NA,NA,7.8E-2,5.8999999999999997E-2,0.57199999999999995,0.60799999999999998,10.676,Kinship coefficient,Loiselle et al 1995,NA,uns,agr, forest patch surrounded by agriculture matrix,FM,P94-Sp2-FM,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2011,Kettle,Kettle et al. 2011,"Kettle, C.J., Hollingsworth, P.M., Burslem, D.F.R.P., Maycock, C.R., Khoo, E., Ghazoul, J., 2011. Determinants of fine-scale spatial genetic structure in three co-occurring rain forest canopy trees in Borneo. Perspect. Plant Ecol. Evol. Syst. 13, 47–56. https://doi.org/10.1016/j.ppees.2010.11.002",Y,Y,Y,Y,N
96,123,Persoonia mollis ssp nectens,Proteaceae,tree/shrub,shrub,Perennial,Evergreen,Hermaphrodite,m.out,SI,NA,NA,NA,Biotic,Bs,In,Abiotic,Ab-s,Gr,Australia,Sclerophyllous forests,Temperate,N,N,P1,non-adult,seedling,2005 seedlings,NA,NA,intensive on transect,175,microsatellites,6,Y,0.192,-4.3999999999999997E-2,5.5E-2,NA,NA,NA,0.247,0.48199999999999998,0.61899999999999999,4.3600000000000003,Kinship coefficient,Loisellle et al 1996,>10 y,<10 y,fire,two wildfires,D,P96-Sp1-D,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2009,Ayre,Ayre et al. 2009,"Ayre, D., Ottewell, K., Krauss, S., Whelan, RJ. 2009. Genetic structure of seedling cohorts following repeated wildfires in the fire-sensitive shrub Persoonia mollis ssp nectens. Journal of Ecology 97(4): 752-760. https://doi.org/10.1111/j.1365-2745.2009.01516.x",Y,Y,Y,Y,N
